index,Length,stNum,sqNum,attack,timeAllowedtoLive,numDatSetEntries,boolean_1,time_diff,time_from_start,sqNum_diff,stNum_diff,timestamp_diff,boolean_1_diff,Length_diff,freq
309,144,7,102,0,4000,1,True,2.000038146972656,492.0160059928894,1,0,0.0,0,0,0.49999046343873155
310,144,7,103,0,4000,1,True,2.000016927719116,494.0160229206085,1,0,0.0,0,0,0.49999576810603913
311,144,7,104,0,4000,1,True,1.9999570846557615,496.0159800052643,1,0,0.0,0,0,0.5000107290662804
312,143,8,0,0,8,1,True,0.700592041015625,496.7165720462799,-104,1,192742645264.0,0,-1,1.4273642026397177
313,143,8,1,0,16,1,True,0.0035018920898437,496.72007393836975,1,0,0.0,0,0,285.55991285403456
314,143,8,2,0,32,1,True,0.0079278945922851,496.7280018329621,1,0,0.0,0,0,126.13689402141313
315,143,8,3,0,64,1,True,0.0160660743713378,496.7440679073334,1,0,0.0,0,0,62.24295847802249
316,144,8,4,0,128,1,True,0.0319299697875976,496.775997877121,1,0,0.0,0,1,31.318538872793578
317,144,8,5,0,256,1,True,0.0640070438385009,496.8400049209595,1,0,0.0,0,0,15.62328050211389
318,143,9,0,0,8,1,True,0.0022399425506591,496.8422448635101,-5,1,125750422.0,0,-1,446.440021287935
319,143,9,1,0,16,1,True,0.0037510395050048,496.8459959030152,1,0,0.0,0,0,266.59276679591255
320,143,9,2,0,32,1,True,0.0080771446228027,496.85407304763794,1,0,0.0,0,0,123.80612787059502
321,143,9,3,0,64,1,True,0.0159339904785156,496.87000703811646,1,0,0.0,0,0,62.75891788364865
322,144,9,4,0,128,1,True,0.032012939453125,496.9020199775696,1,0,0.0,0,1,31.237368922783602
323,144,9,5,0,256,1,True,0.0639798641204834,496.96599984169006,1,0,0.0,0,0,15.629917533379789
324,144,9,6,0,512,1,True,0.1280741691589355,497.094074010849,1,0,0.0,0,0,7.8079756953881585
